group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
01542	30	1	30	1.000000
01543	30	1	30	1.000000
01544	30	1	30	1.000000
01545	30	1	30	1.000000
01550	30	1	30	1.000000
01553	30	1	30	1.000000
01556	30	1	30	1.000000
01557	30	1	30	1.000000
01558	30	1	30	1.000000
01562	30	1	30	1.000000
01563	30	1	30	1.000000
01564	30	1	30	1.000000
01565	30	1	30	1.000000
01566	30	1	30	1.000000
01567	30	1	30	1.000000
01568	30	1	30	1.000000
01569	30	1	30	1.000000
01572	30	1	30	1.000000
01573	30	1	30	1.000000
01574	30	1	30	1.000000
01576	30	1	30	1.000000
01577	30	1	30	1.000000
01578	30	1	30	1.000000
01580	30	1	30	1.000000
01581	30	1	30	1.000000
01582	30	1	30	1.000000
01583	30	1	30	1.000000
01584	30	1	30	1.000000
01585	30	1	30	1.000000
01586	30	1	30	1.000000
01587	30	1	30	1.000000
01589	30	1	30	1.000000
01590	30	1	30	1.000000
01593	30	1	30	1.000000
01596	30	1	30	1.000000
01597	30	1	30	1.000000
01598	30	1	30	1.000000
01599	30	1	30	1.000000
01602	30	1	30	1.000000
01603	30	1	30	1.000000
01606	30	1	30	1.000000
01607	30	1	30	1.000000
01608	30	1	30	1.000000
01610	30	1	30	1.000000
01612	30	1	30	1.000000
01613	30	1	30	1.000000
01615	30	1	30	1.000000
01616	30	1	30	1.000000
01622	30	1	30	1.000000
01624	30	1	30	1.000000
01625	30	1	30	1.000000
01626	30	1	30	1.000000
01628	30	1	30	1.000000
01629	30	1	30	1.000000
01630	30	1	30	1.000000
01632	30	1	30	1.000000
01633	30	1	30	1.000000
01634	30	1	30	1.000000
01635	30	1	30	1.000000
01636	30	1	30	1.000000
01638	30	1	30	1.000000
01640	30	1	30	1.000000
01641	30	1	30	1.000000
01646	30	1	30	1.000000
01647	30	1	30	1.000000
01648	30	1	30	1.000000
01650	30	1	30	1.000000
01651	30	1	30	1.000000
01652	30	1	30	1.000000
01653	30	1	30	1.000000
01654	30	1	30	1.000000
01655	30	1	30	1.000000
01656	30	1	30	1.000000
01658	30	1	30	1.000000
01659	30	1	30	1.000000
01660	30	1	30	1.000000
01662	30	1	30	1.000000
01663	30	1	30	1.000000
01664	30	1	30	1.000000
01665	30	1	30	1.000000
01667	30	1	30	1.000000
01668	30	1	30	1.000000
01671	30	1	30	1.000000
01672	30	1	30	1.000000
01673	30	1	30	1.000000
01674	30	1	30	1.000000
01675	30	1	30	1.000000
01678	30	1	30	1.000000
01679	30	1	30	1.000000
01680	30	1	30	1.000000
01682	30	1	30	1.000000
01683	30	1	30	1.000000
01684	30	1	30	1.000000
01685	30	1	30	1.000000
01687	30	1	30	1.000000
01688	30	1	30	1.000000
01689	30	1	30	1.000000
01690	30	1	30	1.000000
01691	30	1	30	1.000000
01692	30	1	30	1.000000
01693	30	1	30	1.000000
01695	30	1	30	1.000000
01696	30	1	30	1.000000
01698	30	1	30	1.000000
01701	30	1	30	1.000000
01702	30	1	30	1.000000
01703	30	1	30	1.000000
01705	30	1	30	1.000000
01708	30	1	30	1.000000
01709	30	1	30	1.000000
01711	30	1	30	1.000000
01712	30	1	30	1.000000
01714	30	1	30	1.000000
01715	30	1	30	1.000000
01716	30	1	30	1.000000
01717	30	1	30	1.000000
01718	30	1	30	1.000000
01722	30	1	30	1.000000
