group_id	group_size	unique_text_count	majority_text_count	majority_text_ratio
07169	30	1	30	1.000000
07174	30	1	30	1.000000
07178	30	1	30	1.000000
07182	30	1	30	1.000000
07189	30	1	30	1.000000
07195	30	1	30	1.000000
07199	30	1	30	1.000000
07203	30	1	30	1.000000
07206	30	1	30	1.000000
07214	30	1	30	1.000000
07243	30	1	30	1.000000
07252	30	1	30	1.000000
07284	30	1	30	1.000000
07296	30	1	30	1.000000
07300	30	1	30	1.000000
07312	30	1	30	1.000000
07324	30	1	30	1.000000
07330	30	1	30	1.000000
07349	30	1	30	1.000000
07353	30	1	30	1.000000
07358	30	1	30	1.000000
07369	30	1	30	1.000000
07375	30	1	30	1.000000
07376	30	1	30	1.000000
07383	30	1	30	1.000000
07401	30	1	30	1.000000
07404	30	1	30	1.000000
07410	23	1	23	1.000000
07419	30	1	30	1.000000
07428	30	1	30	1.000000
07430	30	1	30	1.000000
07434	30	1	30	1.000000
07435	30	1	30	1.000000
07438	30	1	30	1.000000
07452	30	1	30	1.000000
07464	30	1	30	1.000000
07473	29	1	29	1.000000
07481	30	1	30	1.000000
07496	30	1	30	1.000000
07497	30	1	30	1.000000
07510	30	1	30	1.000000
07538	30	1	30	1.000000
07539	30	1	30	1.000000
07544	30	1	30	1.000000
07546	30	1	30	1.000000
07554	30	1	30	1.000000
07558	30	1	30	1.000000
07565	30	1	30	1.000000
07567	30	1	30	1.000000
07595	30	1	30	1.000000
07611	11	1	11	1.000000
07614	30	1	30	1.000000
07641	30	1	30	1.000000
07643	30	1	30	1.000000
07645	30	1	30	1.000000
07652	30	1	30	1.000000
07663	30	1	30	1.000000
07683	30	1	30	1.000000
07690	30	1	30	1.000000
07695	30	1	30	1.000000
07697	30	1	30	1.000000
07703	30	1	30	1.000000
07720	30	1	30	1.000000
07722	30	1	30	1.000000
07723	30	1	30	1.000000
07725	30	1	30	1.000000
07728	30	1	30	1.000000
07735	30	1	30	1.000000
07747	30	1	30	1.000000
07750	30	1	30	1.000000
07754	30	1	30	1.000000
07763	30	1	30	1.000000
07769	30	1	30	1.000000
07772	30	1	30	1.000000
07778	17	1	17	1.000000
07784	30	1	30	1.000000
07789	30	1	30	1.000000
07791	30	1	30	1.000000
07793	30	1	30	1.000000
07795	30	1	30	1.000000
07800	14	1	14	1.000000
07805	30	1	30	1.000000
07809	30	1	30	1.000000
07815	30	1	30	1.000000
07819	30	1	30	1.000000
07825	30	1	30	1.000000
07833	30	1	30	1.000000
07834	30	1	30	1.000000
07841	30	1	30	1.000000
07844	30	1	30	1.000000
07868	30	1	30	1.000000
07883	30	1	30	1.000000
07909	30	1	30	1.000000
07912	30	1	30	1.000000
07925	30	1	30	1.000000
07930	30	1	30	1.000000
07934	30	1	30	1.000000
07936	30	1	30	1.000000
07937	30	1	30	1.000000
07938	30	1	30	1.000000
07945	30	1	30	1.000000
07949	30	1	30	1.000000
07950	30	1	30	1.000000
07961	30	1	30	1.000000
07967	30	1	30	1.000000
07968	30	1	30	1.000000
